Family,Member,Original_Image_Name,Aligned_Image_Path,Detection_Score,Age,Detected_Gender,Name,True_Gender,Relationships
F0365,unrelated_and_nonfaces,P03872_face1.jpg,data/processed/fiw/train/train-faces/F0365/unrelated_and_nonfaces/P03872_face1.jpg,0.892208,28,F,Unknown,Unknown,[]
F0365,unrelated_and_nonfaces,P03865_face0.jpg,data/processed/fiw/train/train-faces/F0365/unrelated_and_nonfaces/P03865_face0.jpg,0.794885,38,F,Unknown,Unknown,[]
F0365,unrelated_and_nonfaces,P03869_face0.jpg,data/processed/fiw/train/train-faces/F0365/unrelated_and_nonfaces/P03869_face0.jpg,0.681673,63,M,Unknown,Unknown,[]
F0365,unrelated_and_nonfaces,P03872_face2.jpg,data/processed/fiw/train/train-faces/F0365/unrelated_and_nonfaces/P03872_face2.jpg,0.6323347,29,F,Unknown,Unknown,[]
F0365,unrelated_and_nonfaces,P03867_face1.jpg,data/processed/fiw/train/train-faces/F0365/unrelated_and_nonfaces/P03867_face1.jpg,0.6524501,30,M,Unknown,Unknown,[]
F0365,MID3,P03872_face3.jpg,data/processed/fiw/train/train-faces/F0365/MID3/P03872_face3.jpg,0.7956085,24,M,hunter,m,"[2, 1, 0, 'hunter', 'm']"
F0365,MID3,P03870_face0.jpg,data/processed/fiw/train/train-faces/F0365/MID3/P03870_face0.jpg,0.83412,30,M,hunter,m,"[2, 1, 0, 'hunter', 'm']"
F0365,MID3,P03865_face2.jpg,data/processed/fiw/train/train-faces/F0365/MID3/P03865_face2.jpg,0.8629953,32,F,hunter,m,"[2, 1, 0, 'hunter', 'm']"
F0365,MID3,P03869_face2.jpg,data/processed/fiw/train/train-faces/F0365/MID3/P03869_face2.jpg,0.830268,24,F,hunter,m,"[2, 1, 0, 'hunter', 'm']"
F0365,MID1,P03866_face0.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03866_face0.jpg,0.8610614,39,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0365,MID1,P03867_face2.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03867_face2.jpg,0.8911538,40,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0365,MID1,P03869_face1.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03869_face1.jpg,0.8552211,34,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0365,MID1,P03871_face1.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03871_face1.jpg,0.86054975,32,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0365,MID1,P03868_face0.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03868_face0.jpg,0.8500898,33,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0365,MID1,P03872_face0.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03872_face0.jpg,0.77332515,31,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0365,MID1,P03864_face1.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03864_face1.jpg,0.89153636,35,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0365,MID1,P03865_face1.jpg,data/processed/fiw/train/train-faces/F0365/MID1/P03865_face1.jpg,0.8331738,29,F,scarlett,f,"[0, 1, 2, 'scarlett', 'f']"
F0368,unrelated_and_nonfaces,P03899_face4.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03899_face4.jpg,0.6112877,42,M,Unknown,Unknown,[]
F0368,unrelated_and_nonfaces,P03899_face7.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03899_face7.jpg,0.78626364,33,F,Unknown,Unknown,[]
F0368,unrelated_and_nonfaces,P03905_face0.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03905_face0.jpg,0.8166265,52,F,Unknown,Unknown,[]
F0368,unrelated_and_nonfaces,P03899_face5.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03899_face5.jpg,0.74905854,42,M,Unknown,Unknown,[]
F0368,unrelated_and_nonfaces,P03899_face3.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03899_face3.jpg,0.751701,37,M,Unknown,Unknown,[]
F0368,unrelated_and_nonfaces,P03899_face9.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03899_face9.jpg,0.75423163,37,F,Unknown,Unknown,[]
F0368,unrelated_and_nonfaces,P03903_face0.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03903_face0.jpg,0.5862532,27,M,Unknown,Unknown,[]
F0368,unrelated_and_nonfaces,P03899_face6.jpg,data/processed/fiw/train/train-faces/F0368/unrelated_and_nonfaces/P03899_face6.jpg,0.70550436,40,M,Unknown,Unknown,[]
F0368,MID4,P03903_face2.jpg,data/processed/fiw/train/train-faces/F0368/MID4/P03903_face2.jpg,0.8426282,27,F,stella,f,"[0, 0, 1, 0, 1, 3, 0]"
F0368,MID4,P03899_face0.jpg,data/processed/fiw/train/train-faces/F0368/MID4/P03899_face0.jpg,0.8121118,27,F,stella,f,"[0, 0, 1, 0, 1, 3, 0]"
F0368,MID4,P03902_face2.jpg,data/processed/fiw/train/train-faces/F0368/MID4/P03902_face2.jpg,0.86532754,27,F,stella,f,"[0, 0, 1, 0, 1, 3, 0]"
F0368,MID5,P03901_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID5/P03901_face1.jpg,0.83387935,38,M,antonio,m,"[0, 0, 5, 4, 0, 0, 0]"
F0368,MID5,P03899_face8.jpg,data/processed/fiw/train/train-faces/F0368/MID5/P03899_face8.jpg,0.779274,55,M,antonio,m,"[0, 0, 5, 4, 0, 0, 0]"
F0368,MID2,P03898_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID2/P03898_face1.jpg,0.86955255,75,M,don,m,"[4, 0, 5, 0, 0, 0, 4]"
F0368,MID2,P03897_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID2/P03897_face1.jpg,0.8534492,73,M,don,m,"[4, 0, 5, 0, 0, 0, 4]"
F0368,MID2,P03905_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID2/P03905_face1.jpg,0.8702834,81,M,don,m,"[4, 0, 5, 0, 0, 0, 4]"
F0368,MID3,P03901_face0.jpg,data/processed/fiw/train/train-faces/F0368/MID3/P03901_face0.jpg,0.8190931,57,F,melanie,f,"[4, 5, 0, 4, 5, 1, 0]"
F0368,MID3,P03900_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID3/P03900_face1.jpg,0.8507784,55,F,melanie,f,"[4, 5, 0, 4, 5, 1, 0]"
F0368,MID3,P03902_face0.jpg,data/processed/fiw/train/train-faces/F0368/MID3/P03902_face0.jpg,0.8660201,63,F,melanie,f,"[4, 5, 0, 4, 5, 1, 0]"
F0368,MID3,P03897_face0.jpg,data/processed/fiw/train/train-faces/F0368/MID3/P03897_face0.jpg,0.8354206,65,F,melanie,f,"[4, 5, 0, 4, 5, 1, 0]"
F0368,MID3,P03899_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID3/P03899_face1.jpg,0.81555533,52,F,melanie,f,"[4, 5, 0, 4, 5, 1, 0]"
F0368,MID6,P03902_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID6/P03902_face1.jpg,0.8124377,72,F,tippi,f,"[6, 0, 4, 6, 0, 0, 0]"
F0368,MID7,P03904_face0.jpg,data/processed/fiw/train/train-faces/F0368/MID7/P03904_face0.jpg,0.8579697,25,F,grace,f,"[0, 1, 0, 0, 0, 0, 0]"
F0368,MID1,P03900_face0.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03900_face0.jpg,0.84678894,28,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03902_face3.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03902_face3.jpg,0.84945315,59,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03901_face2.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03901_face2.jpg,0.8486759,36,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03905_face2.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03905_face2.jpg,0.83269304,45,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03897_face2.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03897_face2.jpg,0.83761996,40,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03904_face1.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03904_face1.jpg,0.82385826,38,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03899_face2.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03899_face2.jpg,0.81260026,38,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03903_face3.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03903_face3.jpg,0.77894735,42,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0368,MID1,P03898_face0.jpg,data/processed/fiw/train/train-faces/F0368/MID1/P03898_face0.jpg,0.7910769,25,F,dakota,f,"[0, 1, 1, 0, 0, 3, 0]"
F0372,MID3,P03936_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID3/P03936_face1.jpg,0.83135176,26,F,luci,f,"[1, 1, 0, 2, 4, 0, 0]"
F0372,MID3,P03943_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID3/P03943_face2.jpg,0.7735602,31,F,luci,f,"[1, 1, 0, 2, 4, 0, 0]"
F0372,MID3,P03939_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID3/P03939_face0.jpg,0.77386785,33,M,luci,f,"[1, 1, 0, 2, 4, 0, 0]"
F0372,MID3,P03944_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID3/P03944_face1.jpg,0.7523142,63,F,luci,f,"[1, 1, 0, 2, 4, 0, 0]"
F0372,MID3,P03940_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID3/P03940_face0.jpg,0.7933275,44,F,luci,f,"[1, 1, 0, 2, 4, 0, 0]"
F0372,MID4,P03939_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID4/P03939_face2.jpg,0.8433145,37,M,lynda,f,"[1, 1, 2, 0, 0, 4, 0]"
F0372,MID4,P03945_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID4/P03945_face2.jpg,0.8187544,29,F,lynda,f,"[1, 1, 2, 0, 0, 4, 0]"
F0372,MID4,P03936_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID4/P03936_face0.jpg,0.76796824,27,F,lynda,f,"[1, 1, 2, 0, 0, 4, 0]"
F0372,MID4,P03943_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID4/P03943_face0.jpg,0.8106313,37,F,lynda,f,"[1, 1, 2, 0, 0, 4, 0]"
F0372,MID4,P03940_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID4/P03940_face1.jpg,0.8118093,35,F,lynda,f,"[1, 1, 2, 0, 0, 4, 0]"
F0372,MID4,P03944_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID4/P03944_face0.jpg,0.7812608,33,M,lynda,f,"[1, 1, 2, 0, 0, 4, 0]"
F0372,MID1,P03945_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03945_face1.jpg,0.7571584,71,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03948_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03948_face2.jpg,0.7786612,69,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03943_face3.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03943_face3.jpg,0.83533734,63,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03949_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03949_face2.jpg,0.8149873,54,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03950_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03950_face0.jpg,0.8103508,64,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03944_face3.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03944_face3.jpg,0.819932,74,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03947_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03947_face0.jpg,0.7847682,49,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03936_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03936_face2.jpg,0.74078214,57,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03940_face3.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03940_face3.jpg,0.8262109,69,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,MID1,P03939_face4.jpg,data/processed/fiw/train/train-faces/F0372/MID1/P03939_face4.jpg,0.79242903,74,M,lyndon,m,"[0, 5, 4, 4, 6, 6, 0]"
F0372,unrelated_and_nonfaces,P03948_face0.jpg,data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03948_face0.jpg,0.71656495,57,M,Unknown,Unknown,[]
F0372,unrelated_and_nonfaces,P03949_face1.jpg,data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03949_face1.jpg,0.7686594,65,F,Unknown,Unknown,[]
F0372,unrelated_and_nonfaces,P03949_face0.jpg,data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03949_face0.jpg,0.8361424,54,M,Unknown,Unknown,[]
F0372,unrelated_and_nonfaces,P03939_face3.jpg,data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03939_face3.jpg,0.783352,37,M,Unknown,Unknown,[]
F0372,unrelated_and_nonfaces,P03950_face2.jpg,data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03950_face2.jpg,0.8073507,34,M,Unknown,Unknown,[]
F0372,unrelated_and_nonfaces,P03939_face5.jpg,data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03939_face5.jpg,0.8006492,34,M,Unknown,Unknown,[]
F0372,unrelated_and_nonfaces,P03947_face2.jpg,data/processed/fiw/train/train-faces/F0372/unrelated_and_nonfaces/P03947_face2.jpg,0.72596097,74,M,Unknown,Unknown,[]
F0372,MID2,P03947_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03947_face1.jpg,0.83392346,25,F,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03948_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03948_face1.jpg,0.80094326,29,F,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03936_face3.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03936_face3.jpg,0.7846812,22,F,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03949_face3.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03949_face3.jpg,0.81778103,35,F,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03939_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03939_face1.jpg,0.8313784,51,M,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03943_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03943_face1.jpg,0.7840833,31,F,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03945_face0.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03945_face0.jpg,0.8155839,40,F,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03944_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03944_face2.jpg,0.75887567,68,M,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03940_face2.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03940_face2.jpg,0.7790451,67,F,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0372,MID2,P03950_face1.jpg,data/processed/fiw/train/train-faces/F0372/MID2/P03950_face1.jpg,0.79630816,44,M,claudia,f,"[5, 0, 4, 4, 6, 6, 0]"
F0373,MID3,P03957_face0.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03957_face0.jpg,0.832662,24,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID3,P03960_face1.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03960_face1.jpg,0.8794916,28,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID3,P03961_face0.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03961_face0.jpg,0.84968346,28,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID3,P03958_face2.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03958_face2.jpg,0.83868855,29,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID3,P03956_face2.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03956_face2.jpg,0.8261539,29,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID3,P03955_face1.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03955_face1.jpg,0.8626214,31,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID3,P03954_face0.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03954_face0.jpg,0.83864105,26,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID3,P03959_face0.jpg,data/processed/fiw/train/train-faces/F0373/MID3/P03959_face0.jpg,0.8399282,43,M,brett,m,"[1, 1, 0, 2, 'brett', 'm']"
F0373,MID1,P03961_face1.jpg,data/processed/fiw/train/train-faces/F0373/MID1/P03961_face1.jpg,0.8829087,51,F,sheila,f,"[0, 5, 4, 4, 'sheila', 'f']"
F0373,MID1,P03957_face1.jpg,data/processed/fiw/train/train-faces/F0373/MID1/P03957_face1.jpg,0.8494793,64,F,sheila,f,"[0, 5, 4, 4, 'sheila', 'f']"
F0373,MID1,P03952_face1.jpg,data/processed/fiw/train/train-faces/F0373/MID1/P03952_face1.jpg,0.82224727,71,F,sheila,f,"[0, 5, 4, 4, 'sheila', 'f']"
F0373,MID1,P03951_face0.jpg,data/processed/fiw/train/train-faces/F0373/MID1/P03951_face0.jpg,0.85809517,43,F,sheila,f,"[0, 5, 4, 4, 'sheila', 'f']"
F0373,MID1,P03956_face1.jpg,data/processed/fiw/train/train-faces/F0373/MID1/P03956_face1.jpg,0.8458273,45,F,sheila,f,"[0, 5, 4, 4, 'sheila', 'f']"
F0373,MID1,P03954_face2.jpg,data/processed/fiw/train/train-faces/F0373/MID1/P03954_face2.jpg,0.881726,61,F,sheila,f,"[0, 5, 4, 4, 'sheila', 'f']"
F0373,MID1,P03955_face0.jpg,data/processed/fiw/train/train-faces/F0373/MID1/P03955_face0.jpg,0.8926071,55,F,sheila,f,"[0, 5, 4, 4, 'sheila', 'f']"
F0373,MID2,P03954_face1.jpg,data/processed/fiw/train/train-faces/F0373/MID2/P03954_face1.jpg,0.85695386,54,M,robert,m,"[5, 0, 4, 4, 'robert', 'm']"
F0373,MID2,P03951_face2.jpg,data/processed/fiw/train/train-faces/F0373/MID2/P03951_face2.jpg,0.7937422,62,M,robert,m,"[5, 0, 4, 4, 'robert', 'm']"
F0373,MID2,P03952_face0.jpg,data/processed/fiw/train/train-faces/F0373/MID2/P03952_face0.jpg,0.79994667,78,M,robert,m,"[5, 0, 4, 4, 'robert', 'm']"
F0373,MID4,P03961_face3.jpg,data/processed/fiw/train/train-faces/F0373/MID4/P03961_face3.jpg,0.82958436,28,F,paige,f,"[1, 1, 2, 0, 'paige', 'f']"
F0373,MID4,P03959_face2.jpg,data/processed/fiw/train/train-faces/F0373/MID4/P03959_face2.jpg,0.8369422,33,F,paige,f,"[1, 1, 2, 0, 'paige', 'f']"
F0373,MID4,P03955_face2.jpg,data/processed/fiw/train/train-faces/F0373/MID4/P03955_face2.jpg,0.8685215,34,F,paige,f,"[1, 1, 2, 0, 'paige', 'f']"
F0373,MID4,P03958_face4.jpg,data/processed/fiw/train/train-faces/F0373/MID4/P03958_face4.jpg,0.8646833,28,F,paige,f,"[1, 1, 2, 0, 'paige', 'f']"
F0373,MID4,P03960_face2.jpg,data/processed/fiw/train/train-faces/F0373/MID4/P03960_face2.jpg,0.86919004,28,F,paige,f,"[1, 1, 2, 0, 'paige', 'f']"
F0373,unrelated_and_nonfaces,P03961_face2.jpg,data/processed/fiw/train/train-faces/F0373/unrelated_and_nonfaces/P03961_face2.jpg,0.708294,26,F,Unknown,Unknown,[]
F0373,unrelated_and_nonfaces,P03956_face3.jpg,data/processed/fiw/train/train-faces/F0373/unrelated_and_nonfaces/P03956_face3.jpg,0.58378214,27,F,Unknown,Unknown,[]
F0373,unrelated_and_nonfaces,P03958_face0.jpg,data/processed/fiw/train/train-faces/F0373/unrelated_and_nonfaces/P03958_face0.jpg,0.7158843,47,F,Unknown,Unknown,[]
F0373,unrelated_and_nonfaces,P03956_face0.jpg,data/processed/fiw/train/train-faces/F0373/unrelated_and_nonfaces/P03956_face0.jpg,0.8470694,28,F,Unknown,Unknown,[]
F0373,unrelated_and_nonfaces,P03958_face1.jpg,data/processed/fiw/train/train-faces/F0373/unrelated_and_nonfaces/P03958_face1.jpg,0.72387886,34,M,Unknown,Unknown,[]
F0373,unrelated_and_nonfaces,P03960_face0.jpg,data/processed/fiw/train/train-faces/F0373/unrelated_and_nonfaces/P03960_face0.jpg,0.8392455,56,M,Unknown,Unknown,[]
F0373,unrelated_and_nonfaces,P03958_face3.jpg,data/processed/fiw/train/train-faces/F0373/unrelated_and_nonfaces/P03958_face3.jpg,0.71638423,33,M,Unknown,Unknown,[]
F0375,MID1,P03976_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03976_face1.jpg,0.7524778,30,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03986_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03986_face1.jpg,0.8194123,34,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03990_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03990_face0.jpg,0.8668477,29,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03987_face2.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03987_face2.jpg,0.83456635,61,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03985_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03985_face1.jpg,0.74786425,42,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03991_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03991_face1.jpg,0.77661365,41,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03994_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03994_face0.jpg,0.8156641,38,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03977_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03977_face0.jpg,0.85465866,46,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03989_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03989_face1.jpg,0.77687675,37,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03984_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03984_face0.jpg,0.8102143,35,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID1,P03993_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID1/P03993_face1.jpg,0.82562584,62,M,jon,m,"[0, 2, 2, 4, 'jon', 'm']"
F0375,MID3,P03976_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03976_face0.jpg,0.7603127,41,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03995_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03995_face0.jpg,0.72772205,45,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03977_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03977_face1.jpg,0.7694092,41,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03984_face2.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03984_face2.jpg,0.8200642,30,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03989_face3.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03989_face3.jpg,0.8650344,34,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03991_face2.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03991_face2.jpg,0.77936053,28,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03990_face2.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03990_face2.jpg,0.8519768,29,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03981_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03981_face0.jpg,0.7390065,57,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03985_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03985_face0.jpg,0.8033126,38,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03993_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03993_face0.jpg,0.82470846,29,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03987_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03987_face1.jpg,0.82347643,68,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID3,P03994_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID3/P03994_face1.jpg,0.7800544,41,M,chandler,m,"[2, 2, 0, 0, 'chandler', 'm']"
F0375,MID2,P03993_face2.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03993_face2.jpg,0.7802722,27,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
F0375,MID2,P03985_face2.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03985_face2.jpg,0.7857025,28,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
F0375,MID2,P03984_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03984_face1.jpg,0.8920661,29,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
F0375,MID2,P03989_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03989_face0.jpg,0.8845417,33,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
F0375,MID2,P03995_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03995_face1.jpg,0.8093067,24,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
F0375,MID2,P03990_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03990_face1.jpg,0.8473634,28,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
F0375,MID2,P03987_face0.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03987_face0.jpg,0.81298435,50,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
F0375,MID2,P03981_face1.jpg,data/processed/fiw/train/train-faces/F0375/MID2/P03981_face1.jpg,0.7839685,28,M,arthur,m,"[2, 0, 2, 0, 'arthur', 'm']"
